Job_Title,Industry,Job_Status,AI_Impact_Level,Median_Salary_(USD),Required_Education,Experience_Required_(Years),Job_Openings_(2024),Projected_Openings_(2030),Remote_Work_Ratio,Automation_Risk,Location,Gender_Diversity,Growth_Rate,Risk_Category,Seniority,AI_Exposure_Index,Tech_Growth_Factor,Automation_Probability_2030
lawyer,Education,Decreasing,Low,120920.68,Bachelor’s Degree,3,4793,1313,84.78,21.61,UK,21.57,-0.7260588358022115,Low,Regular,0.61,1.18,0.5
lawyer,Education,Decreasing,Low,120920.68,Bachelor’s Degree,3,4793,1313,84.78,21.61,UK,21.57,-0.7260588358022115,Low,Regular,0.7,0.62,0.46
lawyer,Education,Decreasing,Low,120920.68,Bachelor’s Degree,3,4793,1313,84.78,21.61,UK,21.57,-0.7260588358022115,Low,Regular,0.51,0.61,0.33
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.68,0.52,0.5
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.87,1.28,0.61
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.32,1.37,0.7
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.79,1.02,0.48
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.26,0.75,0.66
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.28,1.32,0.33
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.06,1.46,0.31
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.91,1.31,0.39
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.39,1.37,0.49
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.19,0.81,0.59
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.44,1.11,0.36
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.79,0.57,0.49
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.34,1.23,0.53
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.72,0.78,0.43
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.21,0.62,0.63
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.44,1.34,0.4
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.97,1.47,0.65
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.51,1.04,0.4
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.54,1.0,0.4
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.9,0.55,0.65
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.37,1.31,0.51
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.24,1.42,0.51
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.57,1.35,0.4
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.65,0.85,0.67
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.1,1.45,0.62
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.43,0.73,0.7
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.74,1.03,0.62
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.43,0.7,0.66
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.1,1.34,0.63
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.17,0.84,0.46
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.95,0.84,0.48
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.93,0.76,0.43
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,1.0,0.88,0.54
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.92,1.14,0.63
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.77,1.45,0.64
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.26,1.05,0.48
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.9,0.77,0.67
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.26,0.97,0.39
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,1.0,0.5,0.31
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.56,1.2,0.38
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.22,0.68,0.31
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.13,1.35,0.54
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.98,1.34,0.62
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.3,1.06,0.57
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.3,1.06,0.4
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.2,1.45,0.33
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.67,1.17,0.66
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.92,0.67,0.41
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.24,1.24,0.49
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.78,1.19,0.48
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.81,0.59,0.45
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.41,0.94,0.32
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.41,0.52,0.57
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.81,0.82,0.5
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.12,0.53,0.42
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.48,0.77,0.45
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.94,1.02,0.51
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.66,1.01,0.59
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.51,0.92,0.48
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.59,0.64,0.56
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.47,0.5,0.46
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.92,0.93,0.42
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.6,0.68,0.36
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.35,1.29,0.34
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.42,1.08,0.33
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.47,1.28,0.32
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.39,1.13,0.42
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.58,1.09,0.53
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.8,0.75,0.32
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.46,0.69,0.64
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.03,1.3,0.46
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.47,0.7,0.43
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.66,0.78,0.63
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.59,1.22,0.56
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.28,1.34,0.38
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.81,1.45,0.57
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.05,0.58,0.32
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.0,0.74,0.32
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.99,0.65,0.54
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.73,1.44,0.36
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.77,0.73,0.65
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.05,1.16,0.44
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.62,0.74,0.59
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.42,1.23,0.42
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.64,1.45,0.49
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.08,1.29,0.66
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.67,1.34,0.39
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.59,0.6,0.49
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.04,0.99,0.4
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.73,1.45,0.45
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.77,1.19,0.62
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.02,1.06,0.44
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.02,1.29,0.3
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.14,0.86,0.33
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.41,0.83,0.38
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.27,0.91,0.59
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.81,0.73,0.44
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.99,1.24,0.57
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.61,1.49,0.45
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.02,1.27,0.4
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.63,0.72,0.4
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.44,1.45,0.52
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.3,0.53,0.61
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.43,0.72,0.47
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.66,0.61,0.66
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.73,1.46,0.48
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.2,0.91,0.52
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.22,1.15,0.32
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.92,1.17,0.4
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.28,1.15,0.38
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.48,1.22,0.62
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.74,1.35,0.34
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.27,0.8,0.65
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.56,1.38,0.31
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.63,1.01,0.49
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.53,1.25,0.44
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.62,1.44,0.44
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.25,1.21,0.36
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.03,1.0,0.33
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.44,1.24,0.61
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.42,0.54,0.59
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.55,0.76,0.63
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.31,0.58,0.52
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.87,0.52,0.52
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.64,1.09,0.6
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.37,1.32,0.65
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.45,1.07,0.35
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.89,0.88,0.45
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.33,1.11,0.66
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.61,1.18,0.5
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.7,0.62,0.46
lawyer,Manufacturing,Increasing,High,145357.91,PhD,4,8918,6168,45.51,4.27,Germany,46.84,-0.3083651042834716,Low,Regular,0.51,0.61,0.33
lawyer,IT,Decreasing,Low,139416.22,Bachelor’s Degree,12,7209,9828,46.98,23.04,India,41.19,0.3632958801498127,Low,Regular,0.68,0.52,0.5
lawyer,IT,Decreasing,Low,139416.22,Bachelor’s Degree,12,7209,9828,46.98,23.04,India,41.19,0.3632958801498127,Low,Regular,0.87,1.28,0.61
lawyer,IT,Decreasing,Low,139416.22,Bachelor’s Degree,12,7209,9828,46.98,23.04,India,41.19,0.3632958801498127,Low,Regular,0.32,1.37,0.7
lawyer,IT,Decreasing,Low,139416.22,Bachelor’s Degree,12,7209,9828,46.98,23.04,India,41.19,0.3632958801498127,Low,Regular,0.79,1.02,0.48
lawyer,IT,Decreasing,Low,139416.22,Bachelor’s Degree,12,7209,9828,46.98,23.04,India,41.19,0.3632958801498127,Low,Regular,0.26,0.75,0.66
lawyer,IT,Decreasing,Low,139416.22,Bachelor’s Degree,12,7209,9828,46.98,23.04,India,41.19,0.3632958801498127,Low,Regular,0.28,1.32,0.33
lawyer,IT,Decreasing,Low,139416.22,Bachelor’s Degree,12,7209,9828,46.98,23.04,India,41.19,0.3632958801498127,Low,Regular,0.06,1.46,0.31
lawyer,IT,Decreasing,Low,139416.22,Bachelor’s Degree,12,7209,9828,46.98,23.04,India,41.19,0.3632958801498127,Low,Regular,0.91,1.31,0.39
lawyer,IT,Decreasing,Low,139416.22,Bachelor’s Degree,12,7209,9828,46.98,23.04,India,41.19,0.3632958801498127,Low,Regular,0.39,1.37,0.49
lawyer,IT,Decreasing,Low,139416.22,Bachelor’s Degree,12,7209,9828,46.98,23.04,India,41.19,0.3632958801498127,Low,Regular,0.19,0.81,0.59
lawyer,IT,Decreasing,Low,139416.22,Bachelor’s Degree,12,7209,9828,46.98,23.04,India,41.19,0.3632958801498127,Low,Regular,0.44,1.11,0.36
lawyer,IT,Decreasing,Low,139416.22,Bachelor’s Degree,12,7209,9828,46.98,23.04,India,41.19,0.3632958801498127,Low,Regular,0.79,0.57,0.49
lawyer,IT,Decreasing,Low,139416.22,Bachelor’s Degree,12,7209,9828,46.98,23.04,India,41.19,0.3632958801498127,Low,Regular,0.34,1.23,0.53
lawyer,IT,Decreasing,Low,139416.22,Bachelor’s Degree,12,7209,9828,46.98,23.04,India,41.19,0.3632958801498127,Low,Regular,0.72,0.78,0.43
lawyer,IT,Decreasing,Low,139416.22,Bachelor’s Degree,12,7209,9828,46.98,23.04,India,41.19,0.3632958801498127,Low,Regular,0.21,0.62,0.63
lawyer,IT,Decreasing,Low,139416.22,Bachelor’s Degree,12,7209,9828,46.98,23.04,India,41.19,0.3632958801498127,Low,Regular,0.44,1.34,0.4
lawyer,IT,Decreasing,Low,139416.22,Bachelor’s Degree,12,7209,9828,46.98,23.04,India,41.19,0.3632958801498127,Low,Regular,0.97,1.47,0.65
lawyer,IT,Decreasing,Low,139416.22,Bachelor’s Degree,12,7209,9828,46.98,23.04,India,41.19,0.3632958801498127,Low,Regular,0.51,1.04,0.4
lawyer,IT,Decreasing,Low,139416.22,Bachelor’s Degree,12,7209,9828,46.98,23.04,India,41.19,0.3632958801498127,Low,Regular,0.54,1.0,0.4
lawyer,IT,Decreasing,Low,139416.22,Bachelor’s Degree,12,7209,9828,46.98,23.04,India,41.19,0.3632958801498127,Low,Regular,0.9,0.55,0.65
lawyer,IT,Decreasing,Low,139416.22,Bachelor’s Degree,12,7209,9828,46.98,23.04,India,41.19,0.3632958801498127,Low,Regular,0.37,1.31,0.51
lawyer,IT,Decreasing,Low,139416.22,Bachelor’s Degree,12,7209,9828,46.98,23.04,India,41.19,0.3632958801498127,Low,Regular,0.24,1.42,0.51
lawyer,IT,Decreasing,Low,139416.22,Bachelor’s Degree,12,7209,9828,46.98,23.04,India,41.19,0.3632958801498127,Low,Regular,0.57,1.35,0.4
lawyer,IT,Decreasing,Low,139416.22,Bachelor’s Degree,12,7209,9828,46.98,23.04,India,41.19,0.3632958801498127,Low,Regular,0.65,0.85,0.67
lawyer,IT,Decreasing,Low,139416.22,Bachelor’s Degree,12,7209,9828,46.98,23.04,India,41.19,0.3632958801498127,Low,Regular,0.1,1.45,0.62
lawyer,IT,Decreasing,Low,139416.22,Bachelor’s Degree,12,7209,9828,46.98,23.04,India,41.19,0.3632958801498127,Low,Regular,0.43,0.73,0.7
lawyer,IT,Decreasing,Low,139416.22,Bachelor’s Degree,12,7209,9828,46.98,23.04,India,41.19,0.3632958801498127,Low,Regular,0.74,1.03,0.62
lawyer,IT,Decreasing,Low,139416.22,Bachelor’s Degree,12,7209,9828,46.98,23.04,India,41.19,0.3632958801498127,Low,Regular,0.43,0.7,0.66
lawyer,IT,Decreasing,Low,139416.22,Bachelor’s Degree,12,7209,9828,46.98,23.04,India,41.19,0.3632958801498127,Low,Regular,0.1,1.34,0.63
lawyer,IT,Decreasing,Low,139416.22,Bachelor’s Degree,12,7209,9828,46.98,23.04,India,41.19,0.3632958801498127,Low,Regular,0.17,0.84,0.46
lawyer,IT,Decreasing,Low,139416.22,Bachelor’s Degree,12,7209,9828,46.98,23.04,India,41.19,0.3632958801498127,Low,Regular,0.95,0.84,0.48
lawyer,IT,Decreasing,Low,139416.22,Bachelor’s Degree,12,7209,9828,46.98,23.04,India,41.19,0.3632958801498127,Low,Regular,0.93,0.76,0.43
lawyer,IT,Decreasing,Low,139416.22,Bachelor’s Degree,12,7209,9828,46.98,23.04,India,41.19,0.3632958801498127,Low,Regular,1.0,0.88,0.54
lawyer,IT,Decreasing,Low,139416.22,Bachelor’s Degree,12,7209,9828,46.98,23.04,India,41.19,0.3632958801498127,Low,Regular,0.92,1.14,0.63
